iGrID,RAJ2000,DEJ2000,z,logLtot,logLobs,logMtot,logMstar,NMstar,logMdyn,sigma,Rad,angRad,DL,Ntot
24097,106.19586945,37.07194901,0.0126488,10.20717,10.15983,11.58124,,0,,,,,52.5199,1
8710,105.70078278,37.12118912,0.0241011,11.19024,11.0316,12.27311,,0,,,,,101.0147,1
8462,106.04325104,37.69044113,0.0241431,11.42842,11.26909,12.85191,,0,10.4044,149.3507,163.1245,0.096874,101.1946,2
18902,107.35346985,39.10335922,0.0235593,10.96149,10.81062,12.08476,,0,,,,,98.7002,1
17093,108.24221802,39.96097946,0.047329,12.13474,11.43081,13.0053,,0,,,,,202.2122,1
30949,105.51892853,37.77062988,0.0280365,11.04003,10.8184,12.12577,,0,,,,,117.8901,1
7720,106.01464844,37.91188812,0.0168793,10.9076,10.83324,12.07565,,0,,,,,70.3286,1
15884,105.76428223,39.24074936,0.022736,11.22009,11.08101,12.71569,,0,10.6498,305.4486,68.6171,0.043202,95.1868,2
9957,107.66290283,39.72430038,0.0211479,11.20407,11.08449,12.57769,,0,9.2222,51.9173,88.7407,0.05996,88.4226,2
11609,105.89611816,40.31769943,0.0133142,10.46618,10.41557,11.75487,,0,,,,,55.313,1
15408,110.26878357,39.81884003,0.0708375,13.35698,11.84503,13.98906,,0,,,,,308.6538,1
16704,110.54834747,40.46849823,0.0451373,12.07065,11.43234,12.95638,,0,,,,,192.4976,1
30202,108.88478088,40.49119949,0.0180188,10.50347,10.41877,11.7599,,0,,,,,75.1466,1
21208,109.76074982,41.15457916,0.0279122,11.09296,10.87362,12.17061,,0,,,,,117.3555,1
19120,111.1222229,40.78178024,0.0504994,12.27639,11.47137,13.12137,11.64169,1,,,,,216.327,1
15243,110.8885498,41.43494034,0.0280018,11.34404,11.12305,12.38525,11.00179,1,,,,,117.7407,1
26851,112.00341034,41.91875076,0.0586746,12.67809,11.60043,13.45234,,0,,,,,253.0659,1
12450,111.30872345,42.0182991,0.0584641,12.81914,11.74996,13.57922,,0,,,,,252.1136,1
11151,110.69487762,41.65816879,0.0237367,11.10272,10.94938,12.20092,10.82647,1,,,,,99.4579,1
25571,110.1051178,42.71181107,0.0576675,12.5346,11.49141,13.32676,,0,,,,,248.513,1
23687,108.60272217,40.90665054,0.0533594,12.38998,11.49044,13.21308,,0,,,,,229.1233,1
29251,108.39544678,42.06438065,0.0378287,11.49746,11.06155,12.47046,,0,,,,,160.3549,1
23973,108.03736115,41.7824707,0.018062,10.56987,10.48488,11.80819,,0,,,,,75.3292,1
29009,108.91905975,42.82252884,0.0498329,12.11255,11.33005,12.97363,,0,,,,,213.3536,1
9661,109.25243378,42.65945816,0.0446721,12.18428,11.55897,13.06306,,0,,,,,190.4402,1
12328,109.31954193,43.14693069,0.0569292,12.75478,11.73658,13.52835,,0,,,,,245.1802,1
29395,109.45601654,43.3986702,0.0453913,11.84965,11.20443,12.7525,,0,,,,,193.6218,1
19688,108.99015808,43.60531998,0.044413,12.46083,11.84375,13.78918,,0,11.3573,417.1134,187.6312,0.061949,189.2948,3
17311,108.49607849,44.57709885,0.0529209,12.41454,11.53056,13.23746,,0,,,,,227.1573,1
8994,104.41525269,39.08728027,0.0175326,10.83654,10.75633,12.01547,,0,,,,,73.0896,1
1457,103.89884186,39.76459885,0.0172857,11.43526,11.35749,12.83709,,0,9.9892,97.9915,145.6565,0.119875,72.0457,2
10493,103.80729675,40.3382988,0.0441771,12.12673,11.5161,13.01241,,0,,,,,188.2527,1
5681,103.79184723,41.00278854,0.0218515,11.56037,11.43274,13.00791,,0,10.608,293.8822,67.3352,0.044067,91.417,3
22856,106.51373291,42.02714157,0.0439927,11.92651,11.3209,12.82931,,0,,,,,187.438,1
24575,104.91021729,41.19364929,0.0284996,11.14798,10.91822,12.21392,,0,,,,,119.8832,1
27744,104.85079193,42.34468079,0.018029,10.51779,10.43307,11.77022,,0,,,,,75.1896,1
13453,104.59152222,43.05278015,0.0675035,13.25424,11.86626,13.91746,,0,,,,,293.3048,1
23322,101.67920685,41.66471863,0.0438284,12.00351,11.40268,12.90074,,0,,,,,186.7127,1
14291,101.80577087,42.34389114,0.0208819,10.88224,10.76603,12.03471,,0,,,,,87.2914,1
16835,104.04447174,42.61738968,0.0592557,12.7938,11.69589,13.55344,11.78803,1,,,,,255.6964,1
5725,102.60753632,43.05332947,0.0191113,11.08751,10.99216,12.21252,,0,,,,,79.7738,1
17525,102.1563797,43.50976944,0.0228345,10.94703,10.80638,12.07681,,0,,,,,95.6069,1
23840,101.90435791,43.22505188,0.060533,12.69167,11.55096,13.45689,,0,,,,,261.4867,1
8993,102.39089203,44.43125916,0.0216539,11.05771,10.93257,12.1743,,0,,,,,90.5757,1
9361,106.3276062,42.21281052,0.0560516,12.9763,11.98922,14.19773,,0,11.2592,526.4385,93.986,0.024896,241.2241,2
8162,106.68718719,42.51050186,0.0595114,13.0053,11.89843,13.73812,,0,,,,,256.8546,1
22615,106.54844666,43.57714081,0.067207,13.15058,11.77419,13.83172,,0,,,,,291.9438,1
7111,107.29608917,43.69736099,0.0189612,10.99401,10.90013,12.13563,,0,,,,,79.1377,1
7162,107.55658722,44.45730972,0.0017804,8.91639,8.91639,10.87372,,0,,,,,7.3271,1
5171,106.80410004,44.81679153,0.0196183,11.38301,11.28196,12.75649,11.09669,1,9.3387,93.3716,35.8808,0.026088,81.9243,2
13065,106.13729858,45.33782959,0.0203275,10.85441,10.74509,12.01534,,0,,,,,84.9351,1
8995,104.50993347,44.15364075,0.0209723,11.00521,10.88777,12.13436,,0,,,,,87.6759,1
1833,104.07301331,45.49280167,0.0201394,12.03078,11.9239,13.66337,,0,11.3333,226.3689,602.8256,0.427211,84.1361,8
10980,103.15411377,45.7806282,0.0220801,11.00656,10.87607,12.12962,,0,,,,,92.3908,1
13569,102.65946198,45.96741867,0.0213051,10.94979,10.82828,12.08716,,0,,,,,89.0914,1
4688,104.39351654,46.40298843,0.0216048,11.2307,11.10594,12.32098,,0,,,,,90.3669,1
14481,103.08841705,46.98984146,0.0426959,12.38523,11.81787,13.67725,,0,10.8474,194.5698,266.5866,0.091386,181.7173,3
24180,103.87880707,46.87004089,0.0470509,11.99742,11.30204,12.8803,,0,,,,,200.9776,1
16457,103.30738068,47.16876984,0.0213116,11.09129,10.9697,12.63283,,0,10.8541,380.5373,70.7675,0.047457,89.119,2
23321,97.90957642,39.23535919,0.0448107,12.21818,11.58913,13.51198,,0,10.5798,357.5325,42.6305,0.013956,191.0531,2
13089,93.17442322,38.70050812,0.0192599,10.84555,10.74849,12.01384,,0,,,,,80.4041,1
4979,93.30432129,39.04824066,0.02142,11.21626,11.09344,12.30958,,0,,,,,89.5801,1
28142,95.67735291,38.87425995,0.0214889,10.69323,10.56969,11.88317,,0,,,,,89.8736,1
15836,96.26098633,40.29449081,0.0219393,10.89665,10.76779,12.04073,,0,,,,,91.7912,1
14141,98.53959656,38.89574051,0.0232739,11.00651,10.85958,12.12325,,0,,,,,97.4818,1
11608,99.03417969,39.41447067,0.0235315,11.1083,10.95806,12.2067,,0,,,,,98.5813,1
10382,98.28690338,40.62382126,0.0217448,11.53638,11.41001,12.9983,,0,11.0074,231.8815,271.289,0.178391,90.9629,4
21874,98.41571808,40.68780136,0.0175968,10.7077,10.6269,11.91442,,0,,,,,73.361,1
18075,98.51275635,41.32963181,0.0441264,11.98,11.37087,12.87776,,0,,,,,188.0285,1
19258,100.01978302,41.87125015,0.046952,12.08287,11.39036,12.9593,,0,,,,,200.5385,1
30248,99.7247467,42.55044937,0.0642156,12.87252,11.60612,13.60304,,0,,,,,278.2508,1
19257,97.69757843,42.373909,0.0475534,12.1001,11.38978,12.97241,,0,,,,,203.2088,1
24001,96.46079254,43.6476593,0.0365402,11.48651,11.08335,12.46707,,0,,,,,154.7281,1
28450,97.31817627,43.98434067,0.0432303,11.76536,11.18281,12.68571,,0,,,,,184.0737,1
26392,96.15722656,44.20547867,0.0711971,13.22916,11.70608,13.88242,,0,,,,,310.3143,1
24331,96.16381073,44.47941971,0.0660456,12.98225,11.64948,13.69185,,0,,,,,286.6195,1
27520,92.09500885,41.18492126,0.0566533,12.45428,11.44514,13.25783,,0,,,,,243.9357,1
3441,92.28375244,42.08520126,0.0121377,10.76505,10.7201,11.9828,,0,,,,,50.3768,1
27042,91.45240784,41.87897873,0.0368475,11.47332,11.06221,12.45385,,0,,,,,156.0692,1
12778,91.1227417,41.50909042,0.0557362,12.68024,11.70271,13.46659,,0,,,,,239.8036,1
23300,91.69693756,43.60531998,0.0396985,11.63156,11.14717,12.5814,,0,,,,,168.5416,1
23270,90.95146179,43.52827072,0.034538,11.39809,11.04377,12.39893,,0,,,,,146.0083,1
22564,90.36234283,43.94256973,0.0341869,11.42435,11.07843,12.42383,,0,,,,,144.4823,1
13525,93.10890961,44.43888855,0.0225996,11.04411,10.9068,12.15796,,0,,,,,94.605,1
14577,95.31640625,45.21269989,0.0367732,11.64757,11.23862,12.61013,,0,,,,,155.7448,1
25174,93.6599884,46.04380035,0.0399971,11.65834,11.16588,12.6041,,0,,,,,169.8512,1
28754,92.01438904,45.1403389,0.0357618,11.40314,11.01882,12.39724,,0,,,,,151.3349,1
25632,93.01963043,45.66307831,0.0707546,13.21702,11.7077,13.87396,,0,,,,,308.271,1
13619,91.00045776,46.92517853,0.0328526,11.72241,11.40747,13.06518,,0,9.6041,339.0684,5.0126,0.002209,138.6903,2
28667,99.90318298,43.37134933,0.0241798,10.89732,10.73755,12.02937,,0,,,,,101.3512,1
7816,101.60009003,43.82479858,0.0212256,11.3509,11.23031,12.64429,11.19362,2,8.4025,32.0,35.3791,0.023819,88.7531,2
27590,101.08747864,43.7378006,0.0433106,11.83349,11.24832,12.74741,,0,,,,,184.4276,1
15191,97.65235901,46.00162125,0.0214721,10.87971,10.7564,12.02958,,0,,,,,89.802,1
30119,96.83312988,47.92692184,0.044353,11.81838,11.20312,12.72875,,0,,,,,189.0298,1
15819,101.26397705,45.48527908,0.0209996,11.12004,11.00235,12.54094,,0,9.6095,74.2645,105.8099,0.071985,87.792,2
26708,101.44300842,46.04914093,0.0205912,10.70377,10.5916,11.89598,,0,,,,,86.0555,1
12025,101.72492218,46.40641022,0.0362154,11.70826,11.31328,12.66776,,0,,,,,153.3118,1
17751,101.23288727,46.82638168,0.0420653,11.89759,11.3469,12.81189,,0,,,,,178.94,1
19472,100.63004303,46.07646942,0.0213864,10.79272,10.67024,11.96091,,0,,,,,89.4373,1
8288,101.88691711,47.65467834,0.0200443,10.99172,10.88582,12.12812,,0,,,,,83.7323,1
26065,101.8756485,47.8379097,0.0368059,11.49346,11.0835,12.47193,,0,,,,,155.8874,1
10435,98.21676636,47.52577972,0.0348532,11.85524,11.4938,13.16549,,0,9.9613,140.6841,66.2765,0.027593,147.3792,2
29922,96.60659027,48.69245911,0.0337351,11.30503,10.97087,12.32167,,0,,,,,142.5198,1
2175,98.86206055,48.8440094,0.0198382,11.39136,11.28808,12.46987,,0,,,,,82.8573,1
14502,97.84156799,50.09373856,0.0218255,10.97293,10.84554,12.10332,,0,,,,,91.3064,1
21298,98.38279724,50.48625946,0.037489,11.62629,11.19876,12.58742,,0,,,,,158.8705,1
13314,95.70065308,46.60879898,0.0414895,11.96642,11.4326,12.87771,,0,,,,,176.4064,1
15480,95.4508667,46.71995926,0.0287525,11.36757,11.13332,12.40189,,0,,,,,120.9722,1
24521,93.29528046,46.49633026,0.0200638,10.66211,10.55603,11.86693,,0,,,,,83.8153,1
24711,94.13584137,46.95729065,0.0377885,11.54516,11.11021,12.51317,,0,,,,,160.1794,1
8403,94.0039978,47.09843063,0.028153,11.68697,11.46325,13.12662,,0,10.8913,434.9288,59.0282,0.030198,118.3912,2
26917,93.18070221,47.51422882,0.0385415,11.57271,11.11827,12.53414,,0,,,,,163.4731,1
20362,93.37483215,47.78598022,0.0615544,12.81345,11.63851,13.56149,,0,,,,,266.1263,1
19118,94.33091736,48.08623886,0.0352777,11.54536,11.17309,12.5258,,0,,,,,149.2268,1
20969,94.39940643,48.60303116,0.0401085,11.75173,11.256,12.68816,,0,,,,,170.3398,1
19893,91.08770752,48.42179108,0.0264513,11.06486,10.87137,12.15481,,0,,,,,111.0795,1
18690,90.77404785,48.91178894,0.0414663,11.87979,11.34656,12.79844,,0,,,,,176.3045,1
23971,92.79579163,48.5854187,0.0328236,11.34229,11.02812,12.35874,,0,,,,,138.5646,1
21358,93.17141724,48.59566116,0.0670496,13.04559,11.67669,13.74271,,0,,,,,291.2215,1
15213,92.99516296,49.00753021,0.0334938,11.49144,11.16275,12.48674,,0,,,,,141.472,1
13585,90.81855011,49.54861832,0.0398003,11.86043,11.37318,12.78873,,0,,,,,168.9879,1
25415,90.64396667,49.60317993,0.0255689,10.9526,10.7726,12.06683,,0,,,,,107.2962,1
22094,90.62458801,49.81309891,0.0393829,11.68436,11.20839,12.63058,,0,,,,,167.158,1
6247,90.79588318,49.9394989,0.0189331,11.02978,10.93611,12.16532,,0,,,,,79.0185,1
7475,91.520401,50.44187164,0.0396445,12.25202,11.76928,13.43376,,0,9.3282,32.0,298.1558,0.109708,168.3046,2
23717,90.62185669,50.7195282,0.0668721,12.98842,11.62592,13.69398,,0,,,,,290.4074,1
23082,95.01338196,48.91883087,0.0197261,10.66291,10.5609,11.8693,,0,,,,,82.3816,1
5090,96.22956085,49.50889969,0.0195954,11.42539,11.32444,12.86057,,0,10.501,128.5942,274.8635,0.200077,81.8271,2
18570,95.15943909,50.10839844,0.0403724,11.77655,11.27363,12.70945,,0,,,,,171.4982,1
6382,93.92701721,49.7791214,0.0193827,11.02447,10.92622,12.15859,,0,,,,,80.9249,1
18962,93.49931335,49.83980942,0.0339189,11.46708,11.12866,12.46296,,0,,,,,143.318,1
10364,93.80314636,50.92139816,0.0399823,12.27735,11.78513,13.52148,,0,9.7741,118.0979,61.1242,0.022309,169.7861,3
6232,93.53262329,51.06764984,0.0369183,11.92185,11.5092,12.85902,,0,,,,,156.378,1
26325,93.65442657,51.11698151,0.0452056,11.94342,11.30301,12.83919,,0,,,,,192.7999,1
26560,95.41853333,50.32641983,0.0366246,11.49354,11.0885,12.4729,,0,,,,,155.0966,1
23142,95.56008911,50.82242966,0.023134,10.8834,10.73825,12.02372,,0,,,,,96.8844,1
19980,95.37452698,51.11085892,0.0187332,10.67004,10.57868,11.87986,,0,,,,,78.1716,1
27247,96.15434265,50.97871017,0.0366704,11.75445,11.34816,13.10855,,0,10.4902,263.2823,63.9571,0.025359,155.2964,2
16529,96.4251709,51.29539108,0.0199921,10.8234,10.71832,11.99244,,0,,,,,83.5107,1
16092,95.98420715,51.6409111,0.0245271,11.0318,10.86685,12.1375,,0,,,,,102.8366,1
7633,94.61247253,50.88840103,0.0357488,12.24591,11.86172,13.59986,,0,11.008,240.9642,251.5596,0.102211,151.2781,4
7543,94.73278046,51.4686203,0.0388246,12.00264,11.5409,12.9238,,0,,,,,164.7123,1
7920,93.79257965,51.63877106,0.0390125,12.18894,11.72255,13.45407,,0,10.1375,97.6352,206.4595,0.077145,165.5349,2
24673,94.39338684,52.01623154,0.0398433,11.66177,11.17335,12.60794,,0,,,,,169.1765,1
8177,93.88910675,51.97988892,0.0490986,12.64686,11.88796,13.99994,,0,12.2446,777.1716,417.0255,0.125179,210.0813,2
26024,93.93875122,52.31491089,0.028633,11.10694,10.87483,12.17858,,0,,,,,120.4576,1
12000,93.0211792,50.37174988,0.0359991,11.71094,11.32114,12.67126,,0,,,,,152.369,1
29798,93.29186249,50.44123077,0.0191702,10.52563,10.42957,11.77008,,0,,,,,80.0238,1
29719,92.65368652,50.55559921,0.0353598,11.36377,10.98936,12.36471,,0,,,,,149.5841,1
14518,92.58937073,50.78546143,0.026145,11.14017,10.9513,12.21972,,0,,,,,109.7658,1
3663,91.00064087,51.09336853,0.0270046,11.82294,11.61983,13.27828,,0,11.2935,456.6877,135.1485,0.071987,113.4548,2
10614,90.49626923,51.38750839,0.0268173,11.27156,11.07178,12.32854,,0,,,,,112.6506,1
25629,90.20240784,51.77215958,0.0289012,11.10826,10.8716,12.17828,,0,,,,,121.6127,1
28184,91.4654007,51.6079483,0.0275488,11.20245,10.98952,12.26527,,0,,,,,115.7927,1
29683,91.10590363,51.82680893,0.0376319,11.50553,11.07455,12.4786,,0,,,,,159.4949,1
28308,90.81244659,52.05258179,0.0279511,11.06266,10.84274,12.14506,,0,,,,,117.5228,1
6441,93.09394836,51.52116013,0.0287337,11.53547,11.30164,12.55052,,0,,,,,120.8912,1
16403,93.0148468,51.86420822,0.03714,11.68695,11.26837,12.64389,,0,,,,,157.3459,1
27288,92.83355713,52.53063965,0.0388768,11.56086,11.09805,12.5219,,0,,,,,164.9407,1
30410,90.20584106,53.55353928,0.0346546,11.40247,11.04576,12.4022,,0,,,,,146.5156,1
2409,111.64756012,43.29640961,0.0108258,10.77436,10.73548,11.99389,10.81849,1,,,,,44.8834,1
19689,111.35025024,44.85029984,0.0440123,11.92307,11.317,12.82607,,0,,,,,187.5247,1
11809,109.50253296,44.09085083,0.0636339,13.32627,12.07923,14.53872,,0,12.4214,1321.9744,216.5037,0.050921,275.5957,2
23436,108.7769928,45.17910004,0.0446885,11.92178,11.29606,12.82175,,0,,,,,190.5128,1
16201,109.35402679,45.78886032,0.0544009,12.54221,11.60908,13.34749,,0,,,,,233.7979,1
8893,108.79772949,45.73957062,0.0441668,12.26843,11.65812,13.14279,,0,,,,,188.207,1
10048,108.56288147,45.69884109,0.0552891,13.00278,12.03957,14.28115,,0,12.1876,697.2064,454.3833,0.121925,237.7911,2
26777,108.52926636,46.00579071,0.062895,12.745,11.52442,13.49511,,0,,,,,272.2273,1
26778,109.98957825,46.01615143,0.0330422,11.30434,10.98505,12.32459,,0,,,,,139.5127,1
13218,110.33952332,47.14004898,0.0577804,12.75773,11.71099,13.52742,,0,,,,,249.0232,1
24181,114.45612335,46.39759064,0.0325007,11.40197,11.09425,12.41268,10.5349,1,,,,,137.1649,1
30482,112.78479767,47.40668106,0.0630289,12.72804,11.50222,13.4794,,0,,,,,272.8376,1
20561,113.69743347,48.99480057,0.0333697,11.4008,11.07448,12.40723,,0,,,,,140.9334,1
28259,113.47131348,49.2919693,0.0208158,10.66809,10.55277,11.86753,,0,,,,,87.0104,1
16485,111.67797089,47.09397125,0.0104673,10.32517,10.28769,11.6657,,0,,,,,43.3847,1
23174,111.03093719,47.52651978,0.0519715,12.25496,11.4019,13.09521,,0,,,,,222.9057,1
23272,111.1762619,48.87979889,0.050749,12.24747,11.43391,13.09369,,0,,,,,217.4413,1
30950,110.74829865,48.90470886,0.0496435,12.14786,11.37135,13.00697,,0,,,,,212.5088,1
2595,110.5773468,49.2924118,0.0201578,11.70349,11.59646,13.02598,,0,9.6638,37.1856,478.2424,0.338622,84.2142,3
3340,112.22575378,49.13702011,0.0200663,11.27021,11.16406,12.36311,10.59857,1,,,,,83.826,1
10036,111.54836273,48.9556694,0.0195492,11.14241,11.04198,12.63705,,0,10.5855,170.7896,189.302,0.138114,81.6313,2
28827,108.23722839,45.80342865,0.0345816,11.36913,11.01383,12.3733,,0,,,,,146.198,1
19407,106.92819977,45.97988129,0.0218655,10.83465,10.70689,11.99151,,0,,,,,91.4769,1
1062,107.05819702,46.11584854,0.0193226,11.77513,11.67736,13.11489,,0,9.7478,62.6498,204.4272,0.15086,80.6698,4
20703,107.90911865,46.93577957,0.0197225,10.71771,10.61572,11.91124,10.47548,1,,,,,82.3664,1
7356,106.24108887,46.1405983,0.020435,11.04973,10.93886,12.17408,,0,,,,,85.3917,1
23143,108.6852417,46.79101181,0.0431817,12.12754,11.54651,13.41038,,0,10.4258,211.0605,85.8007,0.029097,183.8593,2
1355,108.11953735,47.16677094,0.0035555,9.95277,9.94861,11.38003,10.04472,1,,,,,14.654,1
16004,107.41400909,47.91498947,0.0206536,10.84921,10.73627,12.00949,10.83162,1,,,,,86.3207,1
1396,107.28327942,48.61553955,0.0198697,12.20404,12.10032,13.89642,11.69687,6,11.3912,272.7896,474.3337,0.340611,82.9911,14
14408,107.84989929,48.86669159,0.0621684,13.04291,11.84769,13.75977,,0,,,,,268.9189,1
14558,105.53766632,47.17990875,0.0589373,12.83308,11.74578,13.58961,,0,,,,,254.2548,1
6036,105.42666626,47.55158997,0.0204282,11.1313,11.02057,12.24251,,0,,,,,85.3631,1
12892,105.4693222,47.66601181,0.0538352,12.64449,11.72947,13.44252,,0,,,,,231.258,1
21153,104.2365799,47.74613953,0.0437247,11.88687,11.28927,12.79426,,0,,,,,186.255,1
6442,103.94065857,47.9296608,0.0201089,11.0886,10.98208,12.20824,,0,,,,,84.0069,1
4840,104.18108368,48.90151978,0.0195502,11.11431,11.01386,12.23276,,0,,,,,81.6352,1
27775,105.52599335,48.9889183,0.0651175,12.92527,11.62636,13.6458,,0,,,,,282.372,1
6752,105.7618866,49.42438126,0.0188153,10.98073,10.88831,12.12547,10.36507,1,,,,,78.5193,1
17568,103.67745209,50.43225861,0.0396971,11.74971,11.26533,12.6883,,0,,,,,168.5355,1
18077,104.31304932,50.60412979,0.0205033,10.79144,10.67993,11.96455,,0,,,,,85.6822,1
30592,108.78192902,48.74887848,0.0187657,10.55698,10.46519,11.7951,,0,,,,,78.3091,1
15534,107.33625793,50.04719162,0.0602903,12.76861,11.63617,13.52675,,0,,,,,260.3857,1
6497,107.76979065,50.13689041,0.016338,11.1339,11.06385,12.59862,10.59599,1,10.2906,97.1896,296.407,0.257812,68.0428,3
699,107.79502869,50.17469025,0.0202124,12.58012,12.47236,14.18352,11.85968,4,11.5625,287.8086,632.2079,0.446451,84.4464,21
9425,108.01918793,50.59249115,0.0173815,10.83511,10.75641,12.0151,,0,,,,,72.4505,1
16261,109.95540619,49.86207962,0.0198419,10.7977,10.69435,11.97293,,0,,,,,82.8733,1
1584,109.8276062,51.29240036,0.0208823,11.52668,11.41047,12.58421,,0,,,,,87.293,1
15838,108.39398956,50.72594833,0.0220714,10.98643,10.85602,12.1131,,0,,,,,92.354,1
29757,107.83133698,51.17193985,0.0196402,10.61021,10.50904,11.83005,,0,,,,,82.0174,1
14101,105.71724701,50.58657074,0.0423312,11.9433,11.38578,12.85251,,0,,,,,180.1108,1
6362,107.09851074,51.23469162,0.0213944,11.14304,11.0205,12.24735,,0,,,,,89.4712,1
22565,105.27086639,51.26966095,0.0210789,10.74314,10.62448,11.9238,,0,,,,,88.1291,1
24435,103.95810699,51.35147095,0.0618193,12.72412,11.54048,13.48077,,0,,,,,267.3305,1
25051,107.69129944,52.32326126,0.0405413,11.69923,11.19195,12.63845,,0,,,,,172.2396,1
26266,105.35810089,52.95037842,0.0578248,12.49969,11.45153,13.29433,,0,,,,,249.2234,1
30047,104.66391754,53.4863205,0.0347313,11.34119,10.98279,12.34812,,0,,,,,146.8488,1
24183,114.89454651,49.35612106,0.0219537,11.2378,11.10878,12.75087,10.94143,3,11.0301,304.0425,166.2569,0.108311,91.8524,3
3303,115.9018631,49.66759872,0.0189544,11.50651,11.41271,12.92545,11.46833,2,10.0642,195.8519,43.3405,0.032591,79.1088,2
2555,115.63683319,49.80966187,0.0225446,11.48868,11.35219,12.5416,,0,,,,,94.3705,1
23661,115.55779266,50.39094925,0.0334882,11.45407,11.12549,12.45363,,0,,,,,141.4479,1
29615,114.02670288,50.27873993,0.0744999,13.28833,11.64515,13.91912,,0,,,,,325.6129,1
21451,114.35723877,50.77162933,0.0640669,12.86657,11.60502,13.59839,,0,,,,,277.5721,1
30910,115.38398743,51.68835068,0.0678048,12.97494,11.57629,13.67863,,0,,,,,294.6885,1
1929,115.82692719,52.31850052,0.0188886,11.56219,11.4691,13.00593,,0,10.4648,274.5512,55.4813,0.041863,78.83,2
29685,112.2851181,51.00979996,0.0301108,11.13332,10.87513,12.1931,,0,,,,,126.8285,1
4828,112.03366852,52.47156906,0.0219444,11.2494,11.1205,12.33528,,0,,,,,91.813,1
21024,113.9405365,51.71305847,0.0269277,11.08875,10.88697,12.17228,,0,,,,,113.1244,1
25108,114.16509247,53.19248962,0.0370372,11.53872,11.12316,12.51112,,0,,,,,156.8971,1
4393,111.8105011,52.94855118,0.0404005,12.63052,12.12656,14.2107,,0,11.6631,312.5264,675.8239,0.244221,171.6216,6
22508,117.33660889,52.35089111,0.0671347,13.00418,11.63179,13.70661,,0,,,,,291.6119,1
9737,118.42108154,52.8773613,0.0231934,11.08683,10.94095,12.19047,10.30248,1,,,,,97.138,1
7441,117.33904266,52.66643906,0.0410974,12.09448,11.57118,12.99727,,0,,,,,174.6828,1
5584,116.30612183,53.07524109,0.019269,11.11497,11.01784,12.23478,,0,,,,,80.4428,1
22100,115.63173676,52.63861084,0.0414398,11.7374,11.20467,12.66876,,0,,,,,176.1882,1
29686,116.56445312,53.76725006,0.0188998,10.55924,10.46601,11.79607,,0,,,,,78.8774,1
18387,116.4287796,53.70676041,0.0363945,11.55941,11.15975,12.5328,,0,,,,,154.0929,1
9883,118.83123016,53.33078003,0.0246986,11.20411,11.03686,12.28178,,0,,,,,103.5699,1
14183,118.72685242,53.84630966,0.0352057,11.57817,11.20774,12.55553,10.78559,1,,,,,148.9131,1
9823,118.57659912,54.25556183,0.0243008,11.2401,11.07868,12.31476,,0,,,,,101.8686,1
3100,117.69277954,54.36222076,0.0116759,10.74116,10.69828,11.9657,,0,,,,,48.4418,1
2000,117.16351318,54.61190033,0.0192219,11.37031,11.27366,12.4546,,0,,,,,80.2429,1
2681,117.53456879,55.38412094,0.0195257,11.65909,11.55916,13.3339,,0,10.7243,223.6514,151.9454,0.110989,81.5315,5
21183,115.26714325,54.43053055,0.0401108,11.73462,11.23884,12.67261,,0,,,,,170.3502,1
18370,113.64267731,54.68706131,0.0216995,10.84348,10.71771,11.99941,,0,,,,,90.7698,1
12488,114.19608307,55.04098892,0.0295782,11.37799,11.12969,12.40671,,0,,,,,124.5309,1
29616,114.34986877,55.17956161,0.0406591,11.62171,11.11075,12.5679,,0,,,,,172.7572,1
26976,113.67917633,54.8259201,0.0296489,11.13363,10.88388,12.19578,,0,,,,,124.8356,1
25392,113.31455231,55.04666901,0.0254455,10.94571,10.76764,12.06186,,0,,,,,106.7677,1
31479,115.80864716,54.96876144,0.0346091,11.32929,10.97352,12.33836,,0,,,,,146.3178,1
2651,115.24259949,55.42720032,0.0343978,12.05901,11.70844,12.99754,,0,,,,,145.399,1
10601,117.1534729,55.8163681,0.0357394,11.90934,11.52549,13.24619,11.10481,1,10.6306,150.6775,269.8235,0.109659,151.2372,2
23591,114.86712646,55.55028915,0.0196912,10.67659,10.57486,11.87989,,0,,,,,82.2338,1
18988,114.97740173,55.89928055,0.0363696,11.67743,11.2782,12.63909,,0,,,,,153.9842,1
5934,113.70581055,55.96197128,0.0346432,11.95877,11.60226,13.23024,,0,9.7504,70.1629,163.974,0.068666,146.4658,2
23746,109.75708008,52.87675095,0.0404026,11.68868,11.18465,12.62957,,0,,,,,171.6307,1
5996,109.17176819,53.38594055,0.0638251,13.34099,12.08764,14.00334,,0,,,,,276.4681,1
16225,111.30991364,53.44606018,0.0211724,10.95478,10.83488,12.09193,,0,,,,,88.5267,1
9190,110.70614624,53.95534134,0.0418882,12.02549,11.48012,12.93007,,0,,,,,178.1608,1
15716,111.11746979,54.57086182,0.0395511,12.02341,11.54306,13.41782,,0,11.3135,723.0941,56.4464,0.020817,167.8951,2
29489,110.77307892,55.03583908,0.0374534,11.52775,11.10089,12.49928,,0,,,,,158.715,1
25913,110.29943848,55.04143143,0.019584,10.62363,10.5228,11.84039,,0,,,,,81.7789,1
13726,110.43434906,55.38869858,0.0351802,12.02551,11.6559,13.48199,,0,12.2227,584.9583,699.8777,0.288777,148.8023,3
21818,109.90782166,55.4351387,0.0658212,13.07285,11.74867,13.77093,,0,,,,,285.5919,1
